RoundID,MatchID,Team Initials,Line-up,Player Name,Position,Event
278,2388,IRN,S,Mohammad SADEQI,,
278,2388,NED,S,Willy VAN DE KERKHOF,,
278,2388,IRN,S,Hassan NAZARI,,
278,2388,NED,S,Rob RENSENBRINK,,P40' G62' P79'
278,2388,IRN,S,Andranik ESKANDARIAN,,Y1'
278,2388,NED,S,Johan NEESKENS,,
278,2388,IRN,S,Ghafoor JAHANI,,
278,2388,NED,S,Johnny REP,,
278,2388,IRN,S,Hussein FARAKI,,O50'
278,2388,NED,S,Wim RIJSBERGEN,,
278,2388,IRN,S,Nasrollah ABDOLLAHI,,
278,2388,NED,S,Wim SUURBIER,,
278,2388,IRN,S,Hussein KAZERANI,,
278,2388,NED,N,Piet SCHRIJVERS,,
278,2388,IRN,N,Iraj DANAYFAR,,
278,2388,NED,N,Jan POORTVLIET,,
278,2388,IRN,N,Behtash FARIBA,,
278,2388,NED,N,Dirk SCHOENAKER,,
278,2388,IRN,N,Majid BISHKAR,,
278,2388,NED,N,Adri VAN KRAAY,,
278,2388,IRN,N,Jawad ALLAHWARDI,,
278,2388,NED,N,Pieter WILDSCHUT,,
278,2388,IRN,N,Hassan ROWSHAN,,I50'
278,2388,NED,N,Johan BOSKAMP,,
278,2388,IRN,N,Ali Reza GHESHGHAIAN,,
278,2388,NED,N,Hugo HOVENKAMP,,
278,2388,IRN,N,Bahram MOVADAT,,
278,2388,NED,N,Dick NANNINGA,,I70'
278,2388,IRN,N,Hamid Majid TAYMOURI,,
278,2388,NED,N,Pim DOESBURG,,
278,2388,IRN,N,Nasser NURAY,,
278,2388,NED,N,Harry LUBSE,,
278,2388,IRN,N,Ali SHOJAEI,,
278,2388,NED,N,Ernie BRANDTS,,
278,2388,IRN,N,Mohammad Reza KORBEKANDI,,
278,2396,ITA,S,Dino ZOFF,GKC,
278,2396,HUN,S,Ferenc MESZAROS,GK,
278,2396,ITA,S,Mauro BELLUGI,,
278,2396,HUN,S,Istvan KOCSIS,,
278,2396,ITA,S,Antonio CABRINI,,O79'
278,2396,HUN,S,Jozsef TOTH,,
278,2396,ITA,S,Claudio GENTILE,,
278,2396,HUN,S,Sandor ZOMBORI,,Y26'
278,2396,ITA,S,Gaetano SCIREA,,
278,2396,HUN,S,Zoltan KEREKI,C,
278,2396,ITA,S,Giancarlo ANTOGNONI,,
278,2396,HUN,S,Laszlo FAZEKAS,,OH46'
278,2396,ITA,S,Romeo BENETTI,,G60'
278,2396,HUN,S,Sandor PINTER,,
278,2396,ITA,S,Marco TARDELLI,,
278,2396,HUN,S,Gyozo MARTOS,,Y64'
278,2396,ITA,S,Franco CAUSIO,,
278,2396,HUN,S,Karoly CSAPO,,
278,2396,ITA,S,Roberto BETTEGA,,G36' O83'
278,2396,HUN,S,Laszlo PUSZTAI,,
278,2396,ITA,S,Paolo ROSSI,,G34'
278,2396,HUN,S,Laszlo NAGY,,OH46'
278,2396,ITA,N,Antonello CUCCUREDDU,,I79'
278,2396,HUN,N,Sandor GUJDAR,,
278,2396,ITA,N,Aldo MALDERA,,
278,2396,HUN,N,Peter TOROK,,
278,2396,ITA,N,Lionello MANFREDONIA,,
278,2396,HUN,N,Tibor NYILASI,,
278,2396,ITA,N,Eraldo PECCI,,
278,2396,HUN,N,Andras TOROCSIK,,
278,2396,ITA,N,Paolo CONTI,,
278,2396,HUN,N,Bela VARADI,,
278,2396,ITA,N,Patrizio SALA,,
278,2396,HUN,N,Laszlo BALINT,,
278,2396,ITA,N,Renato ZACCARELLI,,
278,2396,HUN,N,Tibor RAB,,
278,2396,ITA,N,Claudio SALA,,
278,2396,HUN,N,Istvan HALASZ,,IH46'
278,2396,ITA,N,Francesco GRAZIANI,,I83'
278,2396,HUN,N,Andras TOTH,,IH46' P81'
278,2396,ITA,N,Paolo PULICI,,
278,2396,HUN,N,Ferenc FULOP,,
278,2396,ITA,N,Ivano BORDON,,
278,2396,HUN,N,Laszlo KOVACS,,
278,2454,POL,S,Jan TOMASZEWSKI,GK,
278,2454,TUN,S,Mokhtar NAILI,GK,
278,2454,POL,S,Henryk MACULEWICZ,,
278,2454,TUN,S,Mokhtar DOUIEB,,
278,2454,POL,S,Antoni SZYMANOWSKI,,
278,2454,TUN,S,Ali KAABI,,
278,2454,POL,S,Adam NAWALKA,,
278,2454,TUN,S,Khaled GASMI,,
278,2454,POL,S,Jerzy GORGON,,
278,2454,TUN,S,Nejib GHOMMIDH,,
278,2454,POL,S,Henryk KASPERCZAK,,
278,2454,TUN,S,Temime LAKHZAMI,C,
278,2454,POL,S,Wladyslaw ZMUDA,,
278,2454,TUN,S,Agrebi BEN REHAIEM,,
278,2454,POL,S,Kazimierz DEYNA,C,
278,2454,TUN,S,Mohamed AKID,,
278,2454,POL,S,Grzegorz LATO,,G43'
278,2454,TUN,S,Tarek DHIAB,,
278,2454,POL,S,Andrzej SZARMACH,,O60'
278,2454,TUN,S,Khemais LABIDI,,
278,2454,POL,S,Wlodzimierz LUBANSKI,,O76'
278,2454,TUN,S,Omar JEBALI,,
278,2454,POL,N,Wlodzimierz MAZUR,,
278,2454,TUN,N,Sadok SASSI,,
278,2454,POL,N,Andrzej IWAN,,I60'
278,2454,TUN,N,Mohsen LABIDI,,
278,2454,POL,N,Wojciech RUDY,,
278,2454,TUN,N,Raouf BEN AZIZA,,
278,2454,POL,N,Bohdan MASZTALER,,
278,2454,TUN,N,Nejib LIMAN,,
278,2454,POL,N,Janusz KUPCEWICZ,,
278,2454,TUN,N,Salah KAROUI,,
278,2454,POL,N,Miroslav JUSTEK,,
278,2454,TUN,N,Mohamed BEN MOUSSA,,
278,2454,POL,N,Marek KUSTO,,
278,2454,TUN,N,Ohman CHEHAIBI,,
278,2454,POL,N,Zbigniew BONIEK,,I76'
278,2454,TUN,N,Ridha ELLOUZ,,
278,2454,POL,N,Roman WOJCICKI,,
278,2454,TUN,N,Kamel CHEBALI,,
278,2454,POL,N,Zygmunt KUKLA,,
278,2454,TUN,N,Mokhtar HASNI,,
278,2454,POL,N,Zdzislaw KOSTRZEWA,,
278,2454,TUN,N,Lamine BEN AZIZA,,
278,2350,FRG,S,Sepp MAIER,GK,
278,2350,MEX,S,Jose REYES,GK,O39'
278,2350,FRG,S,Berti VOGTS,C,
278,2350,MEX,S,Alfredo TENA,,
278,2350,FRG,S,Bernd DIETZ,,
278,2350,MEX,S,Eduardo RAMOS,,
278,2350,FRG,S,Rolf RUESSMANN,,
278,2350,MEX,S,Arturo VAZQUEZ,C,Y1'
278,2350,FRG,S,Manfred KALTZ,,
278,2350,MEX,S,Guillermo MENDIZABAL,,
278,2350,FRG,S,Rainer BONHOF,,Y1'
278,2350,MEX,S,Antonio DE LA TORRE,,
278,2350,FRG,S,Klaus FISCHER,,
278,2350,MEX,S,Enrique LOPEZ ZARZA,,OH46'
278,2350,FRG,S,Heinz FLOHE,,G44' G89'
278,2350,MEX,S,Victor RANGEL,,
278,2350,FRG,S,Karl-Heinz RUMMENIGGE,,G38' G73'
278,2350,MEX,S,Hugo S�NCHEZ,,
278,2350,FRG,S,Dieter MUELLER,,G15'
278,2350,MEX,S,Jesus MARTINEZ,,
278,2350,FRG,S,Hansi MUELLER,,G30'
278,2350,MEX,S,Leonardo CUELLAR,,
278,2350,FRG,N,Rudi KARGUS,GK,
278,2350,MEX,N,Pedro SOTO,GK,I39'
278,2350,FRG,N,Dieter BURDENSKI,GK,
278,2350,MEX,N,Manuel NAJERA,,
278,2350,FRG,N,Ruediger ABRAMCZIK,,
278,2350,MEX,N,Cristobal ORTEGA,,
278,2350,FRG,N,Herbert ZIMMERMANN,,
278,2350,MEX,N,Rigoberto CISNEROS,,
278,2350,FRG,N,Hans Georg SCHWARZENBECK,,
278,2350,MEX,N,Carlos GOMEZ,,
278,2350,FRG,N,Harald KONOPKA,,
278,2350,MEX,N,Ignacio FLORES,,
278,2350,FRG,N,Erich BEER,,
278,2350,MEX,N,Javier CARDENAS,,
278,2350,FRG,N,Bernd CULLMANN,,
278,2350,MEX,N,Gerardo LUGO,,IH46'
278,2350,FRG,N,Bernd HOELZENBEIN,,
278,2350,MEX,N,Hugo RODRIGUEZ,,
278,2350,FRG,N,Gerd ZEWE,,
278,2350,MEX,N,Mario MEDINA,,
278,2350,FRG,N,Ronald WORM,,
278,2350,MEX,N,Raul ISIORDIA,,
278,2197,ARG,S,Ubaldo FILLOL,GK,
278,2197,FRA,S,Jean Paul BERTRAND DEMANES,GK,O55'
278,2197,ARG,S,Osvaldo ARDILES,,
278,2197,FRA,S,Patrick BATTISTON,,
278,2197,ARG,S,Americo GALLEGO,,
278,2197,FRA,S,Maxime BOSSIS,,
278,2197,ARG,S,Luis GALVAN,,
278,2197,FRA,S,Christian LOPEZ,,
278,2197,ARG,S,Rene HOUSEMAN,,
278,2197,FRA,S,Marius TRESOR,C,
278,2197,ARG,S,Mario KEMPES,,
278,2197,FRA,S,Dominique BATHENAY,,
278,2197,ARG,S,Leopoldo LUQUE,,G73'
278,2197,FRA,S,Henri MICHEL,,
278,2197,ARG,S,Jorge OLGUIN,,
278,2197,FRA,S,Michel PLATINI,,G60'
278,2197,ARG,S,Daniel PASSARELLA,C,P45'
278,2197,FRA,S,Bernard LACOMBE,,
278,2197,ARG,S,Alberto TARANTINI,,
278,2197,FRA,S,Dominique ROCHETEAU,,
278,2197,ARG,S,Jose VALENCIA,,O64'
278,2197,FRA,S,Didier SIX,,Y1'
278,2197,ARG,N,Norberto ALONSO,,I64' O71'
278,2197,FRA,N,Dominique BARATELLI,,I55'
278,2197,ARG,N,Hector BALEY,,
278,2197,FRA,N,Gerard JANVION,,
278,2197,ARG,N,Daniel BERTONI,,
278,2197,FRA,N,Francois BRACCI,,
278,2197,ARG,N,Ruben GALVAN,,
278,2197,FRA,N,Patrice RIO,,
278,2197,ARG,N,Daniel KILLER,,
278,2197,FRA,N,Jean Marc GUILLOU,,
278,2197,ARG,N,Omar LARROSA,,
278,2197,FRA,N,Claude PAPI,,
278,2197,ARG,N,Ricardo LA VOLPE,,
278,2197,FRA,N,Jean PETIT,,
278,2197,ARG,N,Oscar ORTIZ,,I71'
278,2197,FRA,N,Marc BERDOLL,,
278,2197,ARG,N,Miguel OVIEDO,,
278,2197,FRA,N,Christian DALGER,,
278,2197,ARG,N,Ruben PAGNANINI,,
278,2197,FRA,N,Olivier ROUYER,,
278,2197,ARG,N,Ricardo VILLA,,
278,2197,FRA,N,Dominique DROPSY,,
278,2246,BRA,S,LEAO,GKC,
278,2246,ESP,S,MIGUEL ANGEL,GK,
278,2246,BRA,S,TONINHO,,
278,2246,ESP,S,Francisco URIA,,O80'
278,2246,BRA,S,OSCAR,,
278,2246,ESP,S,Juan Manuel ASENSI,C,
278,2246,BRA,S,AMARAL,,
278,2246,ESP,S,MIGUELI,,O51'
278,2246,BRA,S,TONINHO CEREZO,,
278,2246,ESP,S,JUANITO,,
278,2246,BRA,S,EDINHO,,
278,2246,ESP,S,SANTILLANA,,
278,2246,BRA,S,ZICO,,O83'
278,2246,ESP,S,Julio CARDENOSA,,
278,2246,BRA,S,REINALDO,,
278,2246,ESP,S,Eugenio LEAL,,Y1'
278,2246,BRA,S,DIRCEU,,
278,2246,ESP,S,Antonio OLMO,,
278,2246,BRA,S,NELINHO,,O70'
278,2246,ESP,S,MARCELINO,,
278,2246,BRA,S,BATISTA,,
278,2246,ESP,S,Isidoro SAN JOSE,,
278,2246,BRA,N,ZE SERGIO,,
278,2246,ESP,N,Luis ARCONADA,,
278,2246,BRA,N,RIVELINO,,
278,2246,ESP,N,Antonio DE LA CRUZ,,
278,2246,BRA,N,CARLOS,,
278,2246,ESP,N,Antonio BIOSCA,,I51'
278,2246,BRA,N,ABEL,,
278,2246,ESP,N,DANI,,
278,2246,BRA,N,POLOZZI,,
278,2246,ESP,N,QUINI,,
278,2246,BRA,N,RODRIGUES NETO,,
278,2246,ESP,N,Antonio GUZMAN,,I80'
278,2246,BRA,N,GIL,,I70'
278,2246,ESP,N,MARANON,,
278,2246,BRA,N,JORGE MENDONCA,,I83'
278,2246,ESP,N,PIRRI,,
278,2246,BRA,N,ROBERTO DINAMITE,,
278,2246,ESP,N,Carles REXACH,,
278,2246,BRA,N,CHICAO,,
278,2246,ESP,N,RUBEN CANO,,
278,2246,BRA,N,WALDIR PERES,,
278,2246,ESP,N,Francisco URRUTICOECHEA,,
278,2224,AUT,S,Friedl KONCILIA,GK,
278,2224,SWE,S,Ronnie HELLSTROM,GK,
278,2224,AUT,S,Robert SARA,C,
278,2224,SWE,S,Hasse BORG,,
278,2224,AUT,S,Erich OBERMAYER,,
278,2224,SWE,S,Roy ANDERSSON,,
278,2224,AUT,S,Gerhard BREITENBERGER,,
278,2224,SWE,S,Bjorn NORDQVIST,C,
278,2224,AUT,S,Bruno PEZZEY,,
278,2224,SWE,S,Ingemar ERLANDSSON,,
278,2224,AUT,S,Josef HICKERSBERGER,,
278,2224,SWE,S,Staffan TAPPER,,O36'
278,2224,AUT,S,Herbert PROHASKA,,
278,2224,SWE,S,Anders LINDEROTH,,O60'
278,2224,AUT,S,Hans KRANKL,,P42'
278,2224,SWE,S,Bo LARSSON,,
278,2224,AUT,S,Wilhelm KREUZ,,
278,2224,SWE,S,Lennart LARSSON,,
278,2224,AUT,S,Kurt JARA,,
278,2224,SWE,S,Thomas SJOBERG,,
278,2224,AUT,S,Eduard KRIEGER,,O71'
278,2224,SWE,S,Benny WENDT,,
278,2224,AUT,N,Roland HATTENBERGER,,
278,2224,SWE,N,Goran HAGBERG,,
278,2224,AUT,N,Gunter HAPPICH,,
278,2224,SWE,N,Magnus ANDERSSON,,
278,2224,AUT,N,Heinrich STRASSER,,
278,2224,SWE,N,Roland AMAN,,
278,2224,AUT,N,Heribert WEBER,,I71'
278,2224,SWE,N,Torbjorn NILSSON,,
278,2224,AUT,N,Peter PERSIDIS,,
278,2224,SWE,N,Conny TORSTENSSON,,I36'
278,2224,AUT,N,Franz OBERACHER,,
278,2224,SWE,N,Jan MOLLER,,
278,2224,AUT,N,Walter SCHACHNER,,
278,2224,SWE,N,Olle NORDIN,,
278,2224,AUT,N,Hans PIRKNER,,
278,2224,SWE,N,Kent KARLSSON,,
278,2224,AUT,N,Ernst BAUMEISTER,,
278,2224,SWE,N,Roland ANDERSSON,,
278,2224,AUT,N,Erwin FUCHSBICHLER,,
278,2224,SWE,N,Sanny ASLUND,,
278,2224,AUT,N,Hubert BAUMGARTNER,,
278,2224,SWE,N,Ralf EDSTROM,,I60'
278,2408,SCO,S,Alan ROUGH,GK,
278,2408,IRN,S,Nasser HEJAZI,GK,
278,2408,SCO,S,Sandy JARDINE,,
278,2408,IRN,S,Iraj DANAYFAR,,G60' O89'
278,2408,SCO,S,Willie DONACHIE,,
278,2408,IRN,S,Ali PARWIN,C,
278,2408,SCO,S,Martin BUCHAN,,O56'
278,2408,IRN,S,Ebrahim KASSEMPOOR,,
278,2408,SCO,S,Kenny DALGLISH,,O74'
278,2408,IRN,S,Mohammad SADEQI,,
278,2408,SCO,S,Joe JORDAN,,
278,2408,IRN,S,Hassan NAZARI,,
278,2408,SCO,S,Asa HARTFORD,,
278,2408,IRN,S,Andranik ESKANDARIAN,,Y1' W43'
278,2408,SCO,S,Archie GEMMILL,C,
278,2408,IRN,S,Ghafoor JAHANI,,
278,2408,SCO,S,Lou MACARI,,
278,2408,IRN,S,Hussein FARAKI,,O84'
278,2408,SCO,S,John ROBERTSON,,
278,2408,IRN,S,Nasrollah ABDOLLAHI,,
278,2408,SCO,S,Kenny BURNS,,
278,2408,IRN,S,Hussein KAZERANI,,
278,2408,SCO,N,Gordon McQUEEN,,
278,2408,IRN,N,Behtash FARIBA,,
278,2408,SCO,N,Bruce RIOCH,,
278,2408,IRN,N,Majid BISHKAR,,
278,2408,SCO,N,Don MASSON,,
278,2408,IRN,N,Jawad ALLAHWARDI,,
278,2408,SCO,N,Willie JOHNSTON,,
278,2408,IRN,N,Hassan NAIBAGHA,,I89'
278,2408,SCO,N,Jimmy BLYTH,,
278,2408,IRN,N,Hassan ROWSHAN,,I84'
278,2408,SCO,N,Stuart KENNEDY,,
278,2408,IRN,N,Ali Reza GHESHGHAIAN,,
278,2408,SCO,N,Tom FORSYTH,,I56'
278,2408,IRN,N,Bahram MOVADAT,,
278,2408,SCO,N,Derek JOHNSTONE,,
278,2408,IRN,N,Hamid Majid TAYMOURI,,
278,2408,SCO,N,Graeme SOUNESS,,
278,2408,IRN,N,Nasser NURAY,,
278,2408,SCO,N,Bobby CLARK,,
278,2408,IRN,N,Ali SHOJAEI,,
278,2408,SCO,N,Joe HARPER,,I74'
278,2408,IRN,N,Mohammad Reza KORBEKANDI,,
278,2394,NED,S,Jan JONGBLOED,GK,
278,2394,PER,S,Ramon QUIROGA,GK,
278,2394,NED,S,Jan POORTVLIET,,
278,2394,PER,S,Jaime DUARTE,,
278,2394,NED,S,Ruud KROL,C,
278,2394,PER,S,Rodolfo MANZO,,
278,2394,NED,S,Wim JANSEN,,
278,2394,PER,S,Hector CHUMPITAZ,C,
278,2394,NED,S,Arie HAAN,,
278,2394,PER,S,Ruben DIAZ,,
278,2394,NED,S,Rene VAN DE KERKHOF,,Y25' I46'
278,2394,PER,S,Jose VELASQUEZ,,
278,2394,NED,S,Willy VAN DE KERKHOF,,
278,2394,PER,S,Juan MUNANTE,,Y1'
278,2394,NED,S,Rob RENSENBRINK,,
278,2394,PER,S,Cesar CUETO,,
278,2394,NED,S,Johan NEESKENS,,I68'
278,2394,PER,S,Teofilo CUBILLAS,,
278,2394,NED,S,Wim RIJSBERGEN,,
278,2394,PER,S,Juan Carlos OBLITAS,,
278,2394,NED,S,Wim SUURBIER,,
278,2394,PER,S,Guillermo LA ROSA,,I62'
278,2394,NED,N,Piet SCHRIJVERS,,
278,2394,PER,N,Ottorino SARTOR,,
278,2394,NED,N,Dirk SCHOENAKER,,
278,2394,PER,N,Percy ROJAS,,
278,2394,NED,N,Adri VAN KRAAY,,
278,2394,PER,N,Roberto MOSQUERA,,
278,2394,NED,N,Pieter WILDSCHUT,,
278,2394,PER,N,Juan CACERES,,
278,2394,NED,N,Johan BOSKAMP,,
278,2394,PER,N,Jose NAVARRO,,
278,2394,NED,N,Hugo HOVENKAMP,,
278,2394,PER,N,German LEGUIA,,
278,2394,NED,N,Johnny REP,,
278,2394,PER,N,Raul GORRITI,,
278,2394,NED,N,Dick NANNINGA,,
278,2394,PER,N,Alfredo QUESADA,,
278,2394,NED,N,Pim DOESBURG,,
278,2394,PER,N,Ernesto LABARTHE,,
278,2394,NED,N,Harry LUBSE,,
278,2394,PER,N,Hugo SOTIL,,
278,2394,NED,N,Ernie BRANDTS,,
278,2394,PER,N,Roberto ROJAS,,
278,2344,FRA,S,Dominique DROPSY,GK,
278,2344,HUN,S,Sandor GUJDAR,GK,
278,2344,FRA,S,Gerard JANVION,,
278,2344,HUN,S,Jozsef TOTH,,
278,2344,FRA,S,Francois BRACCI,,
278,2344,HUN,S,Sandor ZOMBORI,,G41'
278,2344,FRA,S,Christian LOPEZ,,G22'
278,2344,HUN,S,Zoltan KEREKI,C,
278,2344,FRA,S,Marius TRESOR,C,
278,2344,HUN,S,Tibor NYILASI,,
278,2344,FRA,S,Dominique BATHENAY,,
278,2344,HUN,S,Andras TOROCSIK,,
278,2344,FRA,S,Claude PAPI,,OH46'
278,2344,HUN,S,Sandor PINTER,,
278,2344,FRA,S,Jean PETIT,,
278,2344,HUN,S,Gyozo MARTOS,,
278,2344,FRA,S,Marc BERDOLL,,G37'
278,2344,HUN,S,Laszlo BALINT,,
278,2344,FRA,S,Dominique ROCHETEAU,,G42' O75'
278,2344,HUN,S,Laszlo PUSZTAI,,
278,2344,FRA,S,Olivier ROUYER,,
278,2344,HUN,S,Laszlo NAGY,,O73'
278,2344,FRA,N,Dominique BARATELLI,,
278,2344,HUN,N,Peter TOROK,,
278,2344,FRA,N,Patrick BATTISTON,,
278,2344,HUN,N,Istvan KOCSIS,,
278,2344,FRA,N,Maxime BOSSIS,,
278,2344,HUN,N,Laszlo FAZEKAS,,
278,2344,FRA,N,Patrice RIO,,
278,2344,HUN,N,Bela VARADI,,
278,2344,FRA,N,Jean Marc GUILLOU,,
278,2344,HUN,N,Karoly CSAPO,,I73'
278,2344,FRA,N,Henri MICHEL,,
278,2344,HUN,N,Tibor RAB,,
278,2344,FRA,N,Michel PLATINI,,IH46'
278,2344,HUN,N,Istvan HALASZ,,
278,2344,FRA,N,Christian DALGER,,
278,2344,HUN,N,Andras TOTH,,
278,2344,FRA,N,Bernard LACOMBE,,
278,2344,HUN,N,Ferenc FULOP,,
278,2344,FRA,N,Didier SIX,,I75'
278,2344,HUN,N,Ferenc MESZAROS,,
278,2344,FRA,N,Jean Paul BERTRAND DEMANES,,
278,2344,HUN,N,Laszlo KOVACS,,
278,2431,POL,S,Jan TOMASZEWSKI,GK,
278,2431,MEX,S,Pedro SOTO,GK,
278,2431,POL,S,Antoni SZYMANOWSKI,,
278,2431,MEX,S,Arturo VAZQUEZ,C,
278,2431,POL,S,Jerzy GORGON,,
278,2431,MEX,S,Antonio DE LA TORRE,,
278,2431,POL,S,Andrzej IWAN,,O76'
278,2431,MEX,S,Victor RANGEL,,G52'
278,2431,POL,S,Henryk KASPERCZAK,,
278,2431,MEX,S,Cristobal ORTEGA,,
278,2431,POL,S,Wladyslaw ZMUDA,,
278,2431,MEX,S,Hugo S�NCHEZ,,
278,2431,POL,S,Wojciech RUDY,,O84'
278,2431,MEX,S,Rigoberto CISNEROS,,
278,2431,POL,S,Bohdan MASZTALER,,
278,2431,MEX,S,Carlos GOMEZ,,
278,2431,POL,S,Kazimierz DEYNA,C,G56'
278,2431,MEX,S,Ignacio FLORES,,
278,2431,POL,S,Grzegorz LATO,,
278,2431,MEX,S,Javier CARDENAS,,OH46'
278,2431,POL,S,Zbigniew BONIEK,,G43' G84'
278,2431,MEX,S,Leonardo CUELLAR,,
278,2431,POL,N,Wlodzimierz MAZUR,,
278,2431,MEX,N,Jose REYES,,
278,2431,POL,N,Henryk MACULEWICZ,,I84'
278,2431,MEX,N,Manuel NAJERA,,
278,2431,POL,N,Adam NAWALKA,,
278,2431,MEX,N,Alfredo TENA,,
278,2431,POL,N,Janusz KUPCEWICZ,,
278,2431,MEX,N,Eduardo RAMOS,,
278,2431,POL,N,Miroslav JUSTEK,,
278,2431,MEX,N,Guillermo MENDIZABAL,,IH46'
278,2431,POL,N,Marek KUSTO,,
278,2431,MEX,N,Enrique LOPEZ ZARZA,,
278,2431,POL,N,Andrzej SZARMACH,,
278,2431,MEX,N,Jesus MARTINEZ,,
278,2431,POL,N,Wlodzimierz LUBANSKI,,I76'
278,2431,MEX,N,Gerardo LUGO,,
278,2431,POL,N,Roman WOJCICKI,,
278,2431,MEX,N,Hugo RODRIGUEZ,,
278,2431,POL,N,Zygmunt KUKLA,,
278,2431,MEX,N,Mario MEDINA,,
278,2431,POL,N,Zdzislaw KOSTRZEWA,,
278,2431,MEX,N,Raul ISIORDIA,,
278,2352,FRG,S,Sepp MAIER,GK,
278,2352,TUN,S,Mokhtar NAILI,GK,
278,2352,FRG,S,Berti VOGTS,C,
278,2352,TUN,S,Mokhtar DOUIEB,,
278,2352,FRG,S,Bernd DIETZ,,
278,2352,TUN,S,Ali KAABI,,
278,2352,FRG,S,Rolf RUESSMANN,,
278,2352,TUN,S,Khaled GASMI,,
278,2352,FRG,S,Manfred KALTZ,,
278,2352,TUN,S,Nejib GHOMMIDH,,
278,2352,FRG,S,Rainer BONHOF,,
278,2352,TUN,S,Temime LAKHZAMI,C,
278,2352,FRG,S,Klaus FISCHER,,
278,2352,TUN,S,Agrebi BEN REHAIEM,,
278,2352,FRG,S,Heinz FLOHE,,
278,2352,TUN,S,Mohamed AKID,,O82'
278,2352,FRG,S,Karl-Heinz RUMMENIGGE,,
278,2352,TUN,S,Tarek DHIAB,,Y1'
278,2352,FRG,S,Dieter MUELLER,,
278,2352,TUN,S,Khemais LABIDI,,
278,2352,FRG,S,Hansi MUELLER,,Y1'
278,2352,TUN,S,Omar JEBALI,,
278,2352,FRG,N,Rudi KARGUS,GK,
278,2352,TUN,N,Sadok SASSI,GK,
278,2352,FRG,N,Dieter BURDENSKI,GK,
278,2352,TUN,N,Lamine BEN AZIZA,GK,
278,2352,FRG,N,Ruediger ABRAMCZIK,,
278,2352,TUN,N,Mohsen LABIDI,,
278,2352,FRG,N,Herbert ZIMMERMANN,,
278,2352,TUN,N,Raouf BEN AZIZA,,I82'
278,2352,FRG,N,Hans Georg SCHWARZENBECK,,
278,2352,TUN,N,Nejib LIMAN,,
278,2352,FRG,N,Harald KONOPKA,,
278,2352,TUN,N,Salah KAROUI,,
278,2352,FRG,N,Erich BEER,,
278,2352,TUN,N,Mohamed BEN MOUSSA,,
278,2352,FRG,N,Bernd CULLMANN,,
278,2352,TUN,N,Ohman CHEHAIBI,,
278,2352,FRG,N,Bernd HOELZENBEIN,,
278,2352,TUN,N,Ridha ELLOUZ,,
278,2352,FRG,N,Gerd ZEWE,,
278,2352,TUN,N,Kamel CHEBALI,,
278,2352,FRG,N,Ronald WORM,,
278,2352,TUN,N,Mokhtar HASNI,,
278,2200,ITA,S,Dino ZOFF,GKC,
278,2200,ARG,S,Ubaldo FILLOL,GK,
278,2200,ITA,S,Mauro BELLUGI,,O6'
278,2200,ARG,S,Osvaldo ARDILES,,
278,2200,ITA,S,Antonio CABRINI,,
278,2200,ARG,S,Daniel BERTONI,,
278,2200,ITA,S,Claudio GENTILE,,
278,2200,ARG,S,Americo GALLEGO,,
278,2200,ITA,S,Gaetano SCIREA,,
278,2200,ARG,S,Luis GALVAN,,
278,2200,ITA,S,Giancarlo ANTOGNONI,,O73'
278,2200,ARG,S,Mario KEMPES,,
278,2200,ITA,S,Romeo BENETTI,,Y60'
278,2200,ARG,S,Jorge OLGUIN,,
278,2200,ITA,S,Marco TARDELLI,,
278,2200,ARG,S,Oscar ORTIZ,,O72'
278,2200,ITA,S,Franco CAUSIO,,
278,2200,ARG,S,Daniel PASSARELLA,C,
278,2200,ITA,S,Roberto BETTEGA,,G67'
278,2200,ARG,S,Alberto TARANTINI,,
278,2200,ITA,S,Paolo ROSSI,,
278,2200,ARG,S,Jose VALENCIA,,
278,2200,ITA,N,Antonello CUCCUREDDU,,I6'
278,2200,ARG,N,Norberto ALONSO,,
278,2200,ITA,N,Aldo MALDERA,,
278,2200,ARG,N,Hector BALEY,,
278,2200,ITA,N,Lionello MANFREDONIA,,
278,2200,ARG,N,Ruben GALVAN,,
278,2200,ITA,N,Eraldo PECCI,,
278,2200,ARG,N,Rene HOUSEMAN,,I72'
278,2200,ITA,N,Paolo CONTI,,
278,2200,ARG,N,Daniel KILLER,,
278,2200,ITA,N,Patrizio SALA,,
278,2200,ARG,N,Omar LARROSA,,
278,2200,ITA,N,Renato ZACCARELLI,,I73'
278,2200,ARG,N,Ricardo LA VOLPE,,
278,2200,ITA,N,Claudio SALA,,
278,2200,ARG,N,Leopoldo LUQUE,,
278,2200,ITA,N,Francesco GRAZIANI,,
278,2200,ARG,N,Miguel OVIEDO,,
278,2200,ITA,N,Paolo PULICI,,
278,2200,ARG,N,Ruben PAGNANINI,,
278,2200,ITA,N,Ivano BORDON,,
278,2200,ARG,N,Ricardo VILLA,,
278,2215,BRA,S,LEAO,GKC,
278,2215,AUT,S,Friedl KONCILIA,GK,
278,2215,BRA,S,TONINHO,,
278,2215,AUT,S,Robert SARA,C,
278,2215,BRA,S,OSCAR,,
278,2215,AUT,S,Erich OBERMAYER,,
278,2215,BRA,S,AMARAL,,
278,2215,AUT,S,Gerhard BREITENBERGER,,
278,2215,BRA,S,TONINHO CEREZO,,O71'
278,2215,AUT,S,Bruno PEZZEY,,
